id,ts,severity,category,title,detail,alerted,resolved
25,1786552202.1121955,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
26,1786552202.1134808,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
27,1786553101.8741922,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
28,1786553101.880643,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
29,1786554002.089394,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
30,1786554002.103076,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
31,1786554902.1533732,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
32,1786554902.162658,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
33,1786555801.9638832,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
34,1786555801.991963,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
35,1786556702.0099556,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
36,1786556702.0223281,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
37,1786557602.457283,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
38,1786557602.4798164,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
39,1786558501.8476048,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
40,1786558501.8724844,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
41,1786559402.6846626,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
42,1786559402.735156,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
43,1786560302.3398943,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
44,1786560302.362325,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
45,1786561201.782288,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
46,1786561201.809516,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
47,1786562102.144337,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
48,1786562102.316369,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
49,1786563001.841445,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
50,1786563001.8622112,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
51,1786563902.0509334,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
52,1786563902.0706003,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
53,1786564802.1338074,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
54,1786564802.1563566,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
55,1786565701.4515831,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
56,1786565701.462583,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
57,1786566601.6485689,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
58,1786566601.6613975,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
59,1786567501.132292,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
60,1786567501.1351843,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
61,1786568401.806643,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
62,1786568401.8096228,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
63,1786569302.0629516,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
64,1786569302.076319,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
65,1786570201.7649674,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
66,1786570201.7689102,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
67,1786571101.4132895,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
68,1786571101.416288,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
69,1786572002.2337458,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
70,1786572002.2477224,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
71,1786572901.3668458,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
72,1786572901.3777952,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
73,1786573801.3165636,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
74,1786573801.3348901,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
75,1786574701.5100296,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
76,1786574701.5192578,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
77,1786575601.4021518,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
78,1786575601.4155195,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
79,1786576502.0446336,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
80,1786576502.051725,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
81,1786577401.4963548,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
82,1786577401.5113008,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
83,1786578301.3557513,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
84,1786578301.3605502,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
85,1786579201.8178663,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
86,1786579201.826844,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
87,1786580102.0700412,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
88,1786580102.0737715,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
89,1786581001.9308803,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
90,1786581001.9485724,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
91,1786581902.081085,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
92,1786581902.0899518,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
93,1786582801.7334437,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
94,1786582801.7389529,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
95,1786583701.7393117,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
96,1786583701.7474365,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
97,1786584601.5539017,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
98,1786584601.5626187,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
99,1786585501.4685097,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
100,1786585501.4791195,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
101,1786586401.8727536,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
102,1786586401.8792186,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
103,1786587302.1055336,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
104,1786587302.1154473,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
105,1786588201.6400545,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
106,1786588201.6428728,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
107,1786589101.8223844,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
108,1786589101.8309216,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
109,1786590002.271836,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
110,1786590002.2835445,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
111,1786590901.7585802,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
112,1786590901.7613661,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
113,1786591801.313681,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
114,1786591801.3256018,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
115,1786592702.140873,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
116,1786592702.149983,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
117,1786593602.1784904,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
118,1786593602.1885157,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
119,1786594501.487162,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
120,1786594501.4962661,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
121,1786595401.555926,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
122,1786595401.5683126,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
123,1786596302.0677195,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
124,1786596302.0739033,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
125,1786597201.5474212,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
126,1786597201.5587208,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
127,1786598101.535776,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
128,1786598101.5385985,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
129,1786599001.4497008,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
130,1786599001.4644732,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
131,1786599902.1955383,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
132,1786599902.207553,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
133,1786600801.2625957,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
134,1786600801.2686539,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
135,1786601701.426643,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
136,1786601701.4328005,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
137,1786602601.4181347,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
138,1786602601.4339678,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
139,1786603501.6913173,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
140,1786603501.6975522,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
141,1786604401.9025736,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
142,1786604401.9115248,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
143,1786605301.3058386,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
144,1786605301.3147743,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
145,1786606201.4289157,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
146,1786606201.4409072,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
147,1786607101.5442278,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
148,1786607101.5561209,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
149,1786608001.5355809,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
150,1786608001.547475,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
151,1786608901.4010675,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
152,1786608901.4090316,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
153,1786609801.474572,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
154,1786609801.4868107,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
155,1786610701.4768739,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
156,1786610701.4849124,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
157,1786611602.2169216,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
158,1786611602.2422538,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
159,1786612501.8037112,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
160,1786612501.8125868,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
161,1786613401.9337413,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
162,1786613401.9370496,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
163,1786614302.132393,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
164,1786614302.1444063,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
165,1786615201.6586854,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
166,1786615201.6709719,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
167,1786616101.328346,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
168,1786616101.3345718,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
169,1786617001.6440475,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
170,1786617001.658313,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
171,1786617901.607788,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
172,1786617901.6235666,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
173,1786618802.2668154,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
174,1786618802.281978,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
175,1786619701.749236,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
176,1786619701.7569366,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
177,1786620601.9132566,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
178,1786620601.9221108,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
179,1786621502.0431862,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
180,1786621502.0522726,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
181,1786622402.0993662,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
182,1786622402.105339,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
183,1786623301.754881,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
184,1786623301.7635446,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
185,1786624201.87535,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
186,1786624201.8788517,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
187,1786625103.3405707,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
188,1786625103.3952754,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
189,1786626002.154587,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
190,1786626002.1772134,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
191,1786626901.9119945,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
192,1786626901.9341707,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
193,1786627802.1467144,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
194,1786627802.1649039,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
195,1786628701.6979673,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
196,1786628701.7145312,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
197,1786629602.0717082,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
198,1786629602.0969677,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
199,1786629938.8252015,WARN,key_backoff,ollama_cloud exhausted failure #1,"{""detail"": ""backoff 2.0s; error_type=exhausted"", ""key_name"": ""ollama_cloud""}",1,0
200,1786629942.3941672,WARN,key_backoff,ollama_cloud exhausted failure #2,"{""detail"": ""backoff 4.0s; error_type=exhausted"", ""key_name"": ""ollama_cloud""}",1,0
201,1786629950.5959063,WARN,key_backoff,ollama_cloud exhausted failure #3,"{""detail"": ""backoff 8.0s; error_type=exhausted"", ""key_name"": ""ollama_cloud""}",1,0
202,1786629950.6495054,WARN,key_backoff,ollama_cloud exhausted failure #4,"{""detail"": ""backoff 16.0s; error_type=exhausted"", ""key_name"": ""ollama_cloud""}",1,0
203,1786630501.3031726,critical,api_low_balance,ppq balance low: $-0.00,"ppq balance at $-0.00, below $5.00 threshold. Top up to avoid service interruption.",1,0
204,1786630501.3145535,critical,api_low_balance,openrouter balance low: $-0.01,"openrouter balance at $-0.01, below $5.00 threshold. Top up to avoid service interruption.",1,0
205,1786631005.867343,WARN,key_backoff,ollama_cloud exhausted failure #5,"{""detail"": ""backoff 32.0s; error_type=exhausted"", ""key_name"": ""ollama_cloud""}",1,0
206,1786631005.9437819,WARN,key_backoff,ollama_cloud exhausted failure #6,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""ollama_cloud""}",1,0
207,1786631006.1166165,WARN,key_backoff,ollama_cloud exhausted failure #7,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""ollama_cloud""}",1,0
208,1786631006.1170661,CRITICAL,KEY_DEAD,ollama_cloud reached 7 consecutive failures,"{""detail"": ""backoff 60.0s; likely dead"", ""key_name"": ""ollama_cloud""}",1,0
209,1786631066.9139662,WARN,key_backoff,ollama_cloud exhausted failure #8,"{""detail"": ""backoff 60.0s; error_type=exhausted"", ""key_name"": ""ollama_cloud""}",1,0
